#======================================
Workload_ID,    App_ID,SubmitTime,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 220, 1, 5910, 5910, 5910.116, 0.116, 110, 0, 5910.116, 5912.093, 1.977, 1100, 5912.093, 5912.258, 0.165, 165, 0, 5912.258, 5914.023, 1.765, 825, 5914.023, 5914.133, 0.11, 110, 0, 5914.133, 5916.483, 2.351, 1100, 5916.483, 5916.575, 0.091, 91, 0, 5916.575, 5923.077, 6.502, 2730, 5923.077, 5923.168, 0.091, 91, 0, 5923.168, 5923.168, 0, 0,    13.052,
 221, 1, 5920, 5920, 5920.106, 0.106, 100, 0, 5920.106, 5922.147, 2.041, 1000, 5922.147, 5922.297, 0.15, 150, 0, 5922.297, 5923.902, 1.604, 750, 5923.902, 5924.002, 0.1, 100, 0, 5924.002, 5926.079, 2.078, 1000, 5926.079, 5926.163, 0.083, 83, 0, 5926.163, 5931.331, 5.169, 2490, 5931.331, 5931.415, 0.083, 83, 0, 5931.415, 5931.415, 0, 0,    11.309,
 222, 1, 5930, 5930, 5930.106, 0.106, 100, 0, 5930.106, 5932.355, 2.249, 1000, 5932.355, 5932.505, 0.15, 150, 0, 5932.505, 5934.026, 1.521, 750, 5934.026, 5934.126, 0.1, 100, 0, 5934.126, 5936.419, 2.293, 1000, 5936.419, 5936.503, 0.083, 83, 0, 5936.503, 5941.582, 5.08, 2490, 5941.582, 5941.665, 0.083, 83, 0, 5941.665, 5941.665, 0, 0,    11.559,
 223, 1, 5940, 5940, 5940.116, 0.116, 110, 0, 5940.116, 5942.525, 2.409, 1100, 5942.525, 5942.689, 0.164, 165, 0, 5942.689, 5944.491, 1.801, 825, 5944.491, 5944.601, 0.11, 110, 0, 5944.601, 5946.92, 2.319, 1100, 5946.92, 5947.011, 0.091, 91, 0, 5947.011, 5953.762, 6.751, 2730, 5953.762, 5953.853, 0.091, 91, 0, 5953.853, 5953.853, 0, 0,    13.737,
 224, 1, 5950, 5950, 5950.116, 0.116, 110, 0, 5950.116, 5952.213, 2.097, 1100, 5952.213, 5952.378, 0.165, 165, 0, 5952.378, 5954.263, 1.885, 825, 5954.263, 5954.373, 0.11, 110, 0, 5954.373, 5956.439, 2.066, 1100, 5956.439, 5956.53, 0.091, 91, 0, 5956.53, 5962.694, 6.165, 2730, 5962.694, 5962.785, 0.091, 91, 0, 5962.785, 5962.785, 0, 0,    12.669,
 225, 1, 5960, 5960, 5960.116, 0.116, 110, 0, 5960.116, 5962.496, 2.38, 1100, 5962.496, 5962.661, 0.165, 165, 0, 5962.661, 5964.625, 1.964, 825, 5964.625, 5964.735, 0.11, 110, 0, 5964.735, 5967.168, 2.432, 1100, 5967.168, 5967.259, 0.091, 91, 0, 5967.259, 5973.272, 6.013, 2730, 5973.272, 5973.363, 0.091, 91, 0, 5973.363, 5973.363, 0, 0,    13.247,
 226, 1, 5970, 5970, 5970.106, 0.106, 100, 0, 5970.106, 5972.419, 2.313, 1000, 5972.419, 5972.579, 0.16, 150, 0, 5972.579, 5974.259, 1.681, 750, 5974.259, 5974.36, 0.1, 100, 0, 5974.36, 5976.347, 1.988, 1000, 5976.347, 5976.43, 0.083, 83, 0, 5976.43, 5981.062, 4.632, 2490, 5981.062, 5981.145, 0.083, 83, 0, 5981.145, 5981.145, 0, 0,    11.039,
 227, 1, 5980, 5980, 5980.116, 0.116, 110, 0, 5980.116, 5982.308, 2.193, 1100, 5982.308, 5982.474, 0.165, 165, 0, 5982.474, 5984.241, 1.768, 825, 5984.241, 5984.351, 0.11, 110, 0, 5984.351, 5986.785, 2.433, 1100, 5986.785, 5986.876, 0.091, 91, 0, 5986.876, 5991.909, 5.034, 2730, 5991.909, 5992, 0.091, 91, 0, 5992, 5992, 0, 0,    11.884,
 228, 1, 5990, 5990, 5990.106, 0.106, 100, 0, 5990.106, 5992.027, 1.921, 1000, 5992.027, 5992.178, 0.15, 150, 0, 5992.178, 5993.893, 1.715, 750, 5993.893, 5993.993, 0.1, 100, 0, 5993.993, 5995.874, 1.881, 1000, 5995.874, 5995.957, 0.083, 83, 0, 5995.957, 6000.749, 4.792, 2490, 6000.749, 6000.832, 0.083, 83, 0, 6000.832, 6000.832, 0, 0,    10.726,
 229, 1, 6000, 6000, 6000.116, 0.116, 110, 0, 6000.116, 6002.395, 2.279, 1100, 6002.395, 6002.56, 0.165, 165, 0, 6002.56, 6004.449, 1.889, 825, 6004.449, 6004.559, 0.11, 110, 0, 6004.559, 6006.973, 2.415, 1100, 6006.973, 6007.064, 0.091, 91, 0, 6007.064, 6012.556, 5.492, 2730, 6012.556, 6012.647, 0.091, 91, 0, 6012.647, 6012.647, 0, 0,    12.531,
 230, 1, 6010, 6010, 6010.116, 0.116, 110, 0, 6010.116, 6012.443, 2.327, 1100, 6012.443, 6012.608, 0.165, 165, 0, 6012.608, 6014.13, 1.522, 825, 6014.13, 6014.24, 0.11, 110, 0, 6014.24, 6016.933, 2.693, 1100, 6016.933, 6017.024, 0.091, 91, 0, 6017.024, 6023.213, 6.189, 2730, 6023.213, 6023.304, 0.091, 91, 0, 6023.304, 6023.304, 0, 0,    13.188,
 231, 1, 6020, 6020, 6020.106, 0.106, 100, 0, 6020.106, 6022.004, 1.899, 1000, 6022.004, 6022.154, 0.15, 150, 0, 6022.154, 6023.813, 1.659, 750, 6023.813, 6023.913, 0.1, 100, 0, 6023.913, 6026.06, 2.146, 1000, 6026.06, 6026.143, 0.083, 83, 0, 6026.143, 6031.251, 5.108, 2490, 6031.251, 6031.334, 0.083, 83, 0, 6031.334, 6031.334, 0, 0,    11.228,
 232, 1, 6030, 6030, 6030.116, 0.116, 110, 0, 6030.116, 6032.71, 2.594, 1100, 6032.71, 6032.875, 0.165, 165, 0, 6032.875, 6034.721, 1.846, 825, 6034.721, 6034.831, 0.11, 110, 0, 6034.831, 6036.999, 2.167, 1100, 6036.999, 6037.09, 0.091, 91, 0, 6037.09, 6042.843, 5.753, 2730, 6042.843, 6042.934, 0.091, 91, 0, 6042.934, 6042.934, 0, 0,    12.818,
 233, 1, 6040, 6040, 6040.106, 0.106, 100, 0, 6040.106, 6042.437, 2.331, 1000, 6042.437, 6042.597, 0.16, 150, 0, 6042.597, 6044.348, 1.751, 750, 6044.348, 6044.448, 0.1, 100, 0, 6044.448, 6046.92, 2.472, 1000, 6046.92, 6047.003, 0.083, 83, 0, 6047.003, 6052.293, 5.29, 2490, 6052.293, 6052.377, 0.083, 83, 0, 6052.377, 6052.377, 0, 0,    12.271,
 234, 1, 6050, 6050, 6050.106, 0.106, 100, 0, 6050.106, 6052.094, 1.988, 1000, 6052.094, 6052.244, 0.15, 150, 0, 6052.244, 6054.13, 1.886, 750, 6054.13, 6054.23, 0.1, 100, 0, 6054.23, 6056.145, 1.914, 1000, 6056.145, 6056.228, 0.083, 83, 0, 6056.228, 6061.088, 4.86, 2490, 6061.088, 6061.171, 0.083, 83, 0, 6061.171, 6061.171, 0, 0,    11.065,
 235, 1, 6060, 6060, 6060.116, 0.116, 110, 0, 6060.116, 6062.581, 2.465, 1100, 6062.581, 6062.746, 0.165, 165, 0, 6062.746, 6064.552, 1.806, 825, 6064.552, 6064.662, 0.11, 110, 0, 6064.662, 6067.099, 2.437, 1100, 6067.099, 6067.19, 0.091, 91, 0, 6067.19, 6073.354, 6.164, 2730, 6073.354, 6073.445, 0.091, 91, 0, 6073.445, 6073.445, 0, 0,    13.329,
 236, 1, 6070, 6070, 6070.106, 0.106, 100, 0, 6070.106, 6071.942, 1.836, 1000, 6071.942, 6072.092, 0.15, 150, 0, 6072.092, 6073.693, 1.601, 750, 6073.693, 6073.793, 0.1, 100, 0, 6073.793, 6075.953, 2.16, 1000, 6075.953, 6076.036, 0.083, 83, 0, 6076.036, 6080.843, 4.806, 2490, 6080.843, 6080.926, 0.083, 83, 0, 6080.926, 6080.926, 0, 0,    10.820,
 237, 1, 6080, 6080, 6080.106, 0.106, 100, 0, 6080.106, 6082.399, 2.293, 1000, 6082.399, 6082.549, 0.15, 150, 0, 6082.549, 6084.337, 1.788, 750, 6084.337, 6084.437, 0.1, 100, 0, 6084.437, 6086.667, 2.231, 1000, 6086.667, 6086.75, 0.083, 83, 0, 6086.75, 6092.363, 5.612, 2490, 6092.363, 6092.446, 0.083, 83, 0, 6092.446, 6092.446, 0, 0,    12.340,
 238, 1, 6090, 6090, 6090.116, 0.116, 110, 0, 6090.116, 6092.343, 2.227, 1100, 6092.343, 6092.508, 0.165, 165, 0, 6092.508, 6094.32, 1.811, 825, 6094.32, 6094.43, 0.11, 110, 0, 6094.43, 6096.57, 2.14, 1100, 6096.57, 6096.661, 0.091, 91, 0, 6096.661, 6102.948, 6.287, 2730, 6102.948, 6103.039, 0.091, 91, 0, 6103.039, 6103.039, 0, 0,    12.923,
 239, 1, 6100, 6100, 6100.116, 0.116, 110, 0, 6100.116, 6102.379, 2.263, 1100, 6102.379, 6102.544, 0.165, 165, 0, 6102.544, 6104.318, 1.774, 825, 6104.318, 6104.428, 0.11, 110, 0, 6104.428, 6106.653, 2.225, 1100, 6106.653, 6106.744, 0.091, 91, 0, 6106.744, 6112.761, 6.017, 2730, 6112.761, 6112.852, 0.091, 91, 0, 6112.852, 6112.852, 0, 0,    12.736,
 240, 1, 6110, 6110, 6110.116, 0.116, 110, 0, 6110.116, 6112.533, 2.417, 1100, 6112.533, 6112.699, 0.165, 165, 0, 6112.699, 6114.384, 1.685, 825, 6114.384, 6114.494, 0.11, 110, 0, 6114.494, 6116.67, 2.176, 1100, 6116.67, 6116.761, 0.091, 91, 0, 6116.761, 6122.982, 6.221, 2730, 6122.982, 6123.073, 0.091, 91, 0, 6123.073, 6123.073, 0, 0,    12.957,
 241, 1, 6120, 6120, 6120.106, 0.106, 100, 0, 6120.106, 6121.926, 1.82, 1000, 6121.926, 6122.076, 0.15, 150, 0, 6122.076, 6123.781, 1.706, 750, 6123.781, 6123.881, 0.1, 100, 0, 6123.881, 6125.737, 1.856, 1000, 6125.737, 6125.82, 0.083, 83, 0, 6125.82, 6132.138, 6.318, 2490, 6132.138, 6132.221, 0.083, 83, 0, 6132.221, 6132.221, 0, 0,    12.115,
 242, 1, 6130, 6130, 6130.116, 0.116, 110, 0, 6130.116, 6132.49, 2.374, 1100, 6132.49, 6132.655, 0.165, 165, 0, 6132.655, 6134.241, 1.586, 825, 6134.241, 6134.35, 0.11, 110, 0, 6134.35, 6136.533, 2.183, 1100, 6136.533, 6136.624, 0.091, 91, 0, 6136.624, 6142.447, 5.823, 2730, 6142.447, 6142.538, 0.091, 91, 0, 6142.538, 6142.538, 0, 0,    12.422,
 243, 1, 6140, 6140, 6140.116, 0.116, 110, 0, 6140.116, 6142.619, 2.503, 1100, 6142.619, 6142.784, 0.165, 165, 0, 6142.784, 6144.403, 1.619, 825, 6144.403, 6144.514, 0.11, 110, 0, 6144.514, 6146.837, 2.323, 1100, 6146.837, 6146.928, 0.091, 91, 0, 6146.928, 6152.765, 5.837, 2730, 6152.765, 6152.856, 0.091, 91, 0, 6152.856, 6152.856, 0, 0,    12.740,
 244, 1, 6150, 6150, 6150.116, 0.116, 110, 0, 6150.116, 6152.468, 2.353, 1100, 6152.468, 6152.633, 0.165, 165, 0, 6152.633, 6154.39, 1.757, 825, 6154.39, 6154.5, 0.11, 110, 0, 6154.5, 6156.651, 2.151, 1100, 6156.651, 6156.743, 0.091, 91, 0, 6156.743, 6161.638, 4.895, 2730, 6161.638, 6161.729, 0.091, 91, 0, 6161.729, 6161.729, 0, 0,    11.614,
 245, 1, 6160, 6160, 6160.116, 0.116, 110, 0, 6160.116, 6162.21, 2.094, 1100, 6162.21, 6162.375, 0.165, 165, 0, 6162.375, 6164.163, 1.789, 825, 6164.163, 6164.273, 0.11, 110, 0, 6164.273, 6166.601, 2.327, 1100, 6166.601, 6166.692, 0.091, 91, 0, 6166.692, 6172.771, 6.079, 2730, 6172.771, 6172.862, 0.091, 91, 0, 6172.862, 6172.862, 0, 0,    12.746,
 246, 1, 6170, 6170, 6170.116, 0.116, 110, 0, 6170.116, 6172.126, 2.01, 1100, 6172.126, 6172.291, 0.165, 165, 0, 6172.291, 6174.198, 1.907, 825, 6174.198, 6174.309, 0.11, 110, 0, 6174.309, 6176.521, 2.213, 1100, 6176.521, 6176.612, 0.091, 91, 0, 6176.612, 6182.287, 5.675, 2730, 6182.287, 6182.378, 0.091, 91, 0, 6182.378, 6182.378, 0, 0,    12.262,
 247, 1, 6180, 6180, 6180.116, 0.116, 110, 0, 6180.116, 6182.692, 2.576, 1100, 6182.692, 6182.857, 0.165, 165, 0, 6182.857, 6184.706, 1.85, 825, 6184.706, 6184.816, 0.11, 110, 0, 6184.816, 6187.023, 2.207, 1100, 6187.023, 6187.114, 0.091, 91, 0, 6187.114, 6192.594, 5.48, 2730, 6192.594, 6192.685, 0.091, 91, 0, 6192.685, 6192.685, 0, 0,    12.569,
 248, 1, 6190, 6190, 6190.106, 0.106, 100, 0, 6190.106, 6192.39, 2.284, 1000, 6192.39, 6192.539, 0.15, 150, 0, 6192.539, 6194.13, 1.591, 750, 6194.13, 6194.23, 0.1, 100, 0, 6194.23, 6196.365, 2.135, 1000, 6196.365, 6196.448, 0.083, 83, 0, 6196.448, 6201.916, 5.467, 2490, 6201.916, 6201.999, 0.083, 83, 0, 6201.999, 6201.999, 0, 0,    11.893,
 249, 1, 6200, 6200, 6200.116, 0.116, 110, 0, 6200.116, 6202.697, 2.581, 1100, 6202.697, 6202.862, 0.165, 165, 0, 6202.862, 6204.419, 1.558, 825, 6204.419, 6204.529, 0.11, 110, 0, 6204.529, 6206.807, 2.277, 1100, 6206.807, 6206.898, 0.091, 91, 0, 6206.898, 6212.908, 6.011, 2730, 6212.908, 6212.999, 0.091, 91, 0, 6212.999, 6212.999, 0, 0,    12.883,
 250, 1, 6210, 6210, 6210.116, 0.116, 110, 0, 6210.116, 6212.494, 2.379, 1100, 6212.494, 6212.659, 0.165, 165, 0, 6212.659, 6214.349, 1.69, 825, 6214.349, 6214.459, 0.11, 110, 0, 6214.459, 6217.011, 2.552, 1100, 6217.011, 6217.102, 0.091, 91, 0, 6217.102, 6222.6, 5.498, 2730, 6222.6, 6222.69, 0.091, 91, 0, 6222.69, 6222.69, 0, 0,    12.574,
 251, 1, 6220, 6220, 6220.106, 0.106, 100, 0, 6220.106, 6222.467, 2.361, 1000, 6222.467, 6222.617, 0.151, 150, 0, 6222.617, 6224.245, 1.627, 750, 6224.245, 6224.345, 0.1, 100, 0, 6224.345, 6226.692, 2.347, 1000, 6226.692, 6226.775, 0.083, 83, 0, 6226.775, 6232.457, 5.682, 2490, 6232.457, 6232.54, 0.083, 83, 0, 6232.54, 6232.54, 0, 0,    12.434,
 252, 1, 6230, 6230, 6230.106, 0.106, 100, 0, 6230.106, 6232.561, 2.455, 1000, 6232.561, 6232.711, 0.15, 150, 0, 6232.711, 6234.459, 1.748, 750, 6234.459, 6234.559, 0.1, 100, 0, 6234.559, 6236.361, 1.802, 1000, 6236.361, 6236.444, 0.083, 83, 0, 6236.444, 6241.829, 5.385, 2490, 6241.829, 6241.912, 0.083, 83, 0, 6241.912, 6241.912, 0, 0,    11.806,
 253, 1, 6240, 6240, 6240.106, 0.106, 100, 0, 6240.106, 6242.414, 2.308, 1000, 6242.414, 6242.564, 0.15, 150, 0, 6242.564, 6244.129, 1.565, 750, 6244.129, 6244.229, 0.1, 100, 0, 6244.229, 6246.322, 2.093, 1000, 6246.322, 6246.405, 0.083, 83, 0, 6246.405, 6252.231, 5.826, 2490, 6252.231, 6252.314, 0.083, 83, 0, 6252.314, 6252.314, 0, 0,    12.208,
 254, 1, 6250, 6250, 6250.116, 0.116, 110, 0, 6250.116, 6252.473, 2.357, 1100, 6252.473, 6252.639, 0.165, 165, 0, 6252.639, 6254.17, 1.532, 825, 6254.17, 6254.28, 0.11, 110, 0, 6254.28, 6256.669, 2.389, 1100, 6256.669, 6256.76, 0.091, 91, 0, 6256.76, 6263.169, 6.409, 2730, 6263.169, 6263.261, 0.091, 91, 0, 6263.261, 6263.261, 0, 0,    13.145,
 255, 1, 6260, 6260, 6260.106, 0.106, 100, 0, 6260.106, 6262.531, 2.425, 1000, 6262.531, 6262.681, 0.15, 150, 0, 6262.681, 6264.319, 1.638, 750, 6264.319, 6264.419, 0.1, 100, 0, 6264.419, 6266.65, 2.231, 1000, 6266.65, 6266.733, 0.083, 83, 0, 6266.733, 6272.109, 5.375, 2490, 6272.109, 6272.192, 0.083, 83, 0, 6272.192, 6272.192, 0, 0,    12.086,
 256, 1, 6270, 6270, 6270.106, 0.106, 100, 0, 6270.106, 6272.509, 2.403, 1000, 6272.509, 6272.659, 0.15, 150, 0, 6272.659, 6274.151, 1.491, 750, 6274.151, 6274.251, 0.1, 100, 0, 6274.251, 6276.272, 2.022, 1000, 6276.272, 6276.355, 0.083, 83, 0, 6276.355, 6281.804, 5.449, 2490, 6281.804, 6281.888, 0.083, 83, 0, 6281.888, 6281.888, 0, 0,    11.782,
 257, 1, 6280, 6280, 6280.116, 0.116, 110, 0, 6280.116, 6282.642, 2.526, 1100, 6282.642, 6282.807, 0.165, 165, 0, 6282.807, 6284.495, 1.689, 825, 6284.495, 6284.605, 0.11, 110, 0, 6284.605, 6287.313, 2.708, 1100, 6287.313, 6287.404, 0.091, 91, 0, 6287.404, 6293.504, 6.1, 2730, 6293.504, 6293.596, 0.091, 91, 0, 6293.596, 6293.596, 0, 0,    13.480,
 258, 1, 6290, 6290, 6290.116, 0.116, 110, 0, 6290.116, 6292.33, 2.215, 1100, 6292.33, 6292.496, 0.165, 165, 0, 6292.496, 6294.367, 1.872, 825, 6294.367, 6294.478, 0.11, 110, 0, 6294.478, 6296.758, 2.28, 1100, 6296.758, 6296.849, 0.091, 91, 0, 6296.849, 6303.584, 6.735, 2730, 6303.584, 6303.675, 0.091, 91, 0, 6303.675, 6303.675, 0, 0,    13.559,
 259, 1, 6300, 6300, 6300.106, 0.106, 100, 0, 6300.106, 6302.297, 2.191, 1000, 6302.297, 6302.447, 0.15, 150, 0, 6302.447, 6304.018, 1.571, 750, 6304.018, 6304.118, 0.1, 100, 0, 6304.118, 6306.409, 2.291, 1000, 6306.409, 6306.492, 0.083, 83, 0, 6306.492, 6311.875, 5.383, 2490, 6311.875, 6311.958, 0.083, 83, 0, 6311.958, 6311.958, 0, 0,    11.852,
 260, 1, 6310, 6310, 6310.106, 0.106, 100, 0, 6310.106, 6312.591, 2.485, 1000, 6312.591, 6312.741, 0.15, 150, 0, 6312.741, 6314.362, 1.621, 750, 6314.362, 6314.462, 0.1, 100, 0, 6314.462, 6316.728, 2.266, 1000, 6316.728, 6316.811, 0.083, 83, 0, 6316.811, 6321.534, 4.723, 2490, 6321.534, 6321.617, 0.083, 83, 0, 6321.617, 6321.617, 0, 0,    11.511,
 261, 1, 6320, 6320, 6320.106, 0.106, 100, 0, 6320.106, 6321.988, 1.882, 1000, 6321.988, 6322.138, 0.15, 150, 0, 6322.138, 6323.875, 1.736, 750, 6323.875, 6323.974, 0.1, 100, 0, 6323.974, 6326.335, 2.361, 1000, 6326.335, 6326.418, 0.083, 83, 0, 6326.418, 6331.284, 4.865, 2490, 6331.284, 6331.367, 0.083, 83, 0, 6331.367, 6331.367, 0, 0,    11.261,
 262, 1, 6330, 6330, 6330.106, 0.106, 100, 0, 6330.106, 6332.199, 2.093, 1000, 6332.199, 6332.349, 0.15, 150, 0, 6332.349, 6334.081, 1.732, 750, 6334.081, 6334.181, 0.1, 100, 0, 6334.181, 6336.415, 2.233, 1000, 6336.415, 6336.498, 0.083, 83, 0, 6336.498, 6342.698, 6.2, 2490, 6342.698, 6342.78, 0.083, 83, 0, 6342.78, 6342.78, 0, 0,    12.674,
 263, 1, 6340, 6340, 6340.106, 0.106, 100, 0, 6340.106, 6341.935, 1.829, 1000, 6341.935, 6342.085, 0.15, 150, 0, 6342.085, 6343.819, 1.733, 750, 6343.819, 6343.919, 0.1, 100, 0, 6343.919, 6346.257, 2.338, 1000, 6346.257, 6346.34, 0.083, 83, 0, 6346.34, 6352.101, 5.76, 2490, 6352.101, 6352.184, 0.083, 83, 0, 6352.184, 6352.184, 0, 0,    12.078,
 264, 1, 6350, 6350, 6350.106, 0.106, 100, 0, 6350.106, 6352.101, 1.995, 1000, 6352.101, 6352.251, 0.15, 150, 0, 6352.251, 6353.769, 1.518, 750, 6353.769, 6353.869, 0.1, 100, 0, 6353.869, 6355.957, 2.088, 1000, 6355.957, 6356.04, 0.083, 83, 0, 6356.04, 6361.396, 5.356, 2490, 6361.396, 6361.479, 0.083, 83, 0, 6361.479, 6361.479, 0, 0,    11.373,
 265, 1, 6360, 6360, 6360.116, 0.116, 110, 0, 6360.116, 6362.619, 2.503, 1100, 6362.619, 6362.784, 0.165, 165, 0, 6362.784, 6364.603, 1.819, 825, 6364.603, 6364.713, 0.11, 110, 0, 6364.713, 6366.802, 2.089, 1100, 6366.802, 6366.893, 0.091, 91, 0, 6366.893, 6373.086, 6.193, 2730, 6373.086, 6373.177, 0.091, 91, 0, 6373.177, 6373.177, 0, 0,    13.061,
 266, 1, 6370, 6370, 6370.116, 0.116, 110, 0, 6370.116, 6372.62, 2.504, 1100, 6372.62, 6372.785, 0.165, 165, 0, 6372.785, 6374.331, 1.546, 825, 6374.331, 6374.441, 0.11, 110, 0, 6374.441, 6376.597, 2.157, 1100, 6376.597, 6376.688, 0.091, 91, 0, 6376.688, 6382.073, 5.384, 2730, 6382.073, 6382.164, 0.091, 91, 0, 6382.164, 6382.164, 0, 0,    12.048,
 267, 1, 6380, 6380, 6380.116, 0.116, 110, 0, 6380.116, 6382.498, 2.382, 1100, 6382.498, 6382.662, 0.165, 165, 0, 6382.662, 6384.443, 1.781, 825, 6384.443, 6384.554, 0.11, 110, 0, 6384.554, 6387.358, 2.805, 1100, 6387.358, 6387.449, 0.091, 91, 0, 6387.449, 6393.787, 6.338, 2730, 6393.787, 6393.878, 0.091, 91, 0, 6393.878, 6393.878, 0, 0,    13.763,
 268, 1, 6390, 6390, 6390.116, 0.116, 110, 0, 6390.116, 6392.406, 2.291, 1100, 6392.406, 6392.581, 0.175, 165, 0, 6392.581, 6394.334, 1.752, 825, 6394.334, 6394.444, 0.11, 110, 0, 6394.444, 6396.897, 2.453, 1100, 6396.897, 6396.988, 0.091, 91, 0, 6396.988, 6403.022, 6.035, 2730, 6403.022, 6403.114, 0.091, 91, 0, 6403.114, 6403.114, 0, 0,    12.998,
 269, 1, 6400, 6400, 6400.106, 0.106, 100, 0, 6400.106, 6401.944, 1.838, 1000, 6401.944, 6402.094, 0.15, 150, 0, 6402.094, 6403.718, 1.624, 750, 6403.718, 6403.818, 0.1, 100, 0, 6403.818, 6405.982, 2.164, 1000, 6405.982, 6406.065, 0.083, 83, 0, 6406.065, 6411.105, 5.039, 2490, 6411.105, 6411.188, 0.083, 83, 0, 6411.188, 6411.188, 0, 0,    11.082,
 270, 1, 6410, 6410, 6410.116, 0.116, 110, 0, 6410.116, 6412.436, 2.32, 1100, 6412.436, 6412.6, 0.164, 165, 0, 6412.6, 6414.14, 1.54, 825, 6414.14, 6414.25, 0.11, 110, 0, 6414.25, 6416.761, 2.511, 1100, 6416.761, 6416.852, 0.091, 91, 0, 6416.852, 6423.236, 6.384, 2730, 6423.236, 6423.327, 0.091, 91, 0, 6423.327, 6423.327, 0, 0,    13.212,
 271, 1, 6420, 6420, 6420.106, 0.106, 100, 0, 6420.106, 6422.333, 2.227, 1000, 6422.333, 6422.483, 0.15, 150, 0, 6422.483, 6424.105, 1.622, 750, 6424.105, 6424.205, 0.1, 100, 0, 6424.205, 6426.559, 2.354, 1000, 6426.559, 6426.642, 0.083, 83, 0, 6426.642, 6432.143, 5.501, 2490, 6432.143, 6432.226, 0.083, 83, 0, 6432.226, 6432.226, 0, 0,    12.121,
 272, 1, 6430, 6430, 6430.106, 0.106, 100, 0, 6430.106, 6432.385, 2.279, 1000, 6432.385, 6432.544, 0.16, 150, 0, 6432.544, 6434.082, 1.537, 750, 6434.082, 6434.182, 0.1, 100, 0, 6434.182, 6436.434, 2.252, 1000, 6436.434, 6436.517, 0.083, 83, 0, 6436.517, 6441.878, 5.36, 2490, 6441.878, 6441.96, 0.083, 83, 0, 6441.96, 6441.96, 0, 0,    11.855,
 273, 1, 6440, 6440, 6440.106, 0.106, 100, 0, 6440.106, 6442.179, 2.073, 1000, 6442.179, 6442.329, 0.15, 150, 0, 6442.329, 6443.859, 1.53, 750, 6443.859, 6443.959, 0.1, 100, 0, 6443.959, 6446.511, 2.552, 1000, 6446.511, 6446.594, 0.083, 83, 0, 6446.594, 6452.593, 5.999, 2490, 6452.593, 6452.677, 0.083, 83, 0, 6452.677, 6452.677, 0, 0,    12.571,
 274, 1, 6450, 6450, 6450.116, 0.116, 110, 0, 6450.116, 6452.669, 2.553, 1100, 6452.669, 6452.833, 0.165, 165, 0, 6452.833, 6454.653, 1.82, 825, 6454.653, 6454.763, 0.11, 110, 0, 6454.763, 6457.32, 2.557, 1100, 6457.32, 6457.411, 0.091, 91, 0, 6457.411, 6463.579, 6.167, 2730, 6463.579, 6463.67, 0.091, 91, 0, 6463.67, 6463.67, 0, 0,    13.554,
 275, 1, 6460, 6460, 6460.106, 0.106, 100, 0, 6460.106, 6462.309, 2.203, 1000, 6462.309, 6462.458, 0.15, 150, 0, 6462.458, 6464.084, 1.625, 750, 6464.084, 6464.184, 0.1, 100, 0, 6464.184, 6466.334, 2.15, 1000, 6466.334, 6466.417, 0.083, 83, 0, 6466.417, 6472.462, 6.046, 2490, 6472.462, 6472.545, 0.083, 83, 0, 6472.545, 6472.545, 0, 0,    12.440,
 276, 1, 6470, 6470, 6470.106, 0.106, 100, 0, 6470.106, 6472.285, 2.178, 1000, 6472.285, 6472.434, 0.15, 150, 0, 6472.434, 6474.053, 1.618, 750, 6474.053, 6474.153, 0.1, 100, 0, 6474.153, 6476.4, 2.248, 1000, 6476.4, 6476.484, 0.083, 83, 0, 6476.484, 6482.179, 5.695, 2490, 6482.179, 6482.261, 0.083, 83, 0, 6482.261, 6482.261, 0, 0,    12.155,
 277, 1, 6480, 6480, 6480.116, 0.116, 110, 0, 6480.116, 6482.232, 2.116, 1100, 6482.232, 6482.397, 0.165, 165, 0, 6482.397, 6484.244, 1.847, 825, 6484.244, 6484.354, 0.11, 110, 0, 6484.354, 6487.189, 2.835, 1100, 6487.189, 6487.28, 0.091, 91, 0, 6487.28, 6492.547, 5.266, 2730, 6492.547, 6492.638, 0.091, 91, 0, 6492.638, 6492.638, 0, 0,    12.522,
